Mayer, Charles;Variations sur un Air Russe No.1, Op.40;13135
Mayer, Charles;Variations sur un Air Russe No.2, Op.41;13136
Mayer, Charles;40 Etudes;24483
Mayeur, Louis Adolphe;Quartet for Piano and Winds;13137
Maylath, Henry;Bizet Transcriptions;2676
Maylath, Henry;Caprice Brillant, Op.38;13138
Maylath, Henry;Elegie sur le Mort de Gottschalk;13139
Maylath, Henry;The Gay Butterfly, Op.301;13140
Maylath, Henry;Piano Sonatinas, Op.151;13141
Maylath, Henry;Potpourri on Themes from 'The Sorcerer';13142
Maylath, Henry;Souvenir de Henselt, Op.60;13143
Maylath, Henry;Wagner Transcriptions;13144
Maylath, Henry;Carmen Potpourri;28573
Maylath, Henry;12 Favorite Melodies, Op.57;28574
Maylath, Henry;The Little Artist;28575
Maylath, Henry;Melodious Studies, Op.163;28576
Maylath, Henry;Menuett, Op.119;28577
Maylath, Henry;New Graded Piano Method;28578
Maylath, Henry;Piano Sonatinas, Op.150;28579
Maylath, Henry;20 Popular Songs;28580
Maylath, Henry;The Style;28581
Maylath, Henry;Sweet Memories of Childhood;28582
Mayone, Ascanio;Ricercare per Organo;13145
Mayr, Rupert Ignaz;Confitebor No.5;13146
Mayseder, Joseph;3 Duos for 2 Violins;13147
Mayseder, Joseph;Piano Trio No.1, Op.54;13148
Mayseder, Joseph;Piano Trio No.4, Op.59;13149
Mayseder, Joseph;Trio for Harp, Violin and Horn, Op.41;13150
Mayseder, Joseph;Variations on an Original Theme for Violin and Piano (or Guitar), Op.45;13151
Mayseder, Joseph;Violin Sonata, Op.40;13152
Mayseder, Joseph;Grosses Concertstück für die Violine mit Begleitung des Orchesters oder des Quartettes, oder des Piano Forte;24484
Mayseder, Joseph;Grosses Concertstück für die Violine mit Begleitung des Orchesters oder des Quartettes, oder des Piano Forte;28583
Mayseder, Joseph;String Quintet No.3, Op.55;28584
Mayseder, Joseph;String Quintet No.4, Op.65;28585
Mayseder, Joseph;Variations brillantes, Op.40;28586
Mazas, Jacques Féréol;3 String Quartets, Op.7;13153
Mazas, Jacques Féréol;3 Trios, Op.18;13154
Mazas, Jacques Féréol;12 Duos for 2 Violins, Op.38;13155
Mazas, Jacques Féréol;6 Violin Duos, Op.39;13156
Mazas, Jacques Féréol;6 Violin Duos, Op.40;13157
Mazas, Jacques Féréol;6 Violin Duos, Op.41;13158
Mazas, Jacques Féréol;39 Violin Duos, Op.85;13159
Mazas, Jacques Féréol;12 Petits duos progressifs, Op.70;28587
Mazin, Michael;Capriccio for Trombone-solo;13160
Mazin, Michael;Moscow Nights. Variations on the Theme Song Soloviev-Sedoi for full symphony orchestra;13161
Mazin, Michael;Симфония ре-мажор;13162
Mazurette, Salomon;Across the Ocean, Op.124;13163
Mazurette, Salomon;Arcadia;13164
Mazurette, Salomon;The Dinner Bell on a Pacific Train;13165
Mazurette, Salomon;Echoes of the Pines ;13166
Mazurette, Salomon;Elle Repose;13167
Mazurette, Salomon;L'Etoille;13168
Mazurette, Salomon;Farewell (Adieu) ;13169
Mazurette, Salomon;Fidelia, Valse Caprice ;13170
Mazurette, Salomon;Fleurette Brilliant Polka ;13171
Mazurette, Salomon;Home Sweet Home, with Variations Introducing Waves in a Storm;13172
Mazurette, Salomon;Honorius Grand March;13173
Mazurette, Salomon;The Magic Boatman, Op.140;13174
Mazurette, Salomon;Nocturne op.24;13175
Mazurette, Salomon;Nocturnes, Op.45;13176
Mazurette, Salomon;Our Country's Defenders;13177
Mazurette, Salomon;Pensee du Soir, Op.114;13178
Mazurette, Salomon; Premier Valse Caprice;13179
Mazurette, Salomon;Le Presto;13180
Mazurette, Salomon;Recollections of the Past;13181
Mazurette, Salomon;Souvenir de Houston;13182
Mazurette, Salomon;Souvenir de Notre Dame;13183
Mazurette, Salomon;Squirrel Tarantelle;13184
Mazurette, Salomon;L'Union;13185
Mazzocchi, Virgilio;La Civetta;13186
Mbole, Gaspard;Messe pour un pardon;13187
McEwen, John Blackwood;Solway. A Symphony for Full Orchestra;13188
McEwen, John Blackwood;String Quartet No.8;13189
McEwen, John Blackwood; A Little Sonata (no. 4) for Violin and Piano;28588
McEwen, John Blackwood;Martinmas Tide for Violin and Piano;28589
McEwen, John Blackwood;Nugae, for string quartet;28590
McEwen, John Blackwood;Piano Sonatina in G minor;28591
McEwen, John Blackwood;Sonata No. 2 for Violin and Piano;28592
Medtner, Nikolai Karlovich;Angel Op.1bis;13190
Medtner, Nikolai Karlovich;Tri arabeski Op.7;13191
Medtner, Nikolai Karlovich;2 Cadenzas to Beethoven's Fourth Piano Concerto;13192
Medtner, Nikolai Karlovich;Zwei Canzonen mit Tänzen Op.43;13193
Medtner, Nikolai Karlovich;3 Dithyrambs;13194
Medtner, Nikolai Karlovich;2 Elegies, Op.59;13195
Medtner, Nikolai Karlovich;Etude;13196
Medtner, Nikolai Karlovich;3 Fantasy-Improvisations;13197
Medtner, Nikolai Karlovich;Forgotten Melodies I, Op.38;13198
Medtner, Nikolai Karlovich;Zabytye motivy (Liricheskie motivy), Tsikl II, Op.39;13199
Medtner, Nikolai Karlovich;Zabytye motivy (Tantseval'nye motivy), Tsikl III, Op.40;13200
Medtner, Nikolai Karlovich;3 Hymns of Toil, Op.49;13201
Medtner, Nikolai Karlovich;2ia improvizatsiia (V forme variatsii);13202
Medtner, Nikolai Karlovich;Chetyre liricheskikh fragmenta;13203
Medtner, Nikolai Karlovich;Vocem' Kartin Nastroenii Op.1;13204
Medtner, Nikolai Karlovich;Drei Nachtgesänge Op.16;13205
Medtner, Nikolai Karlovich;Tri novelly Op.17;13206
Medtner, Nikolai Karlovich;Concerto for Piano and Orchestra No 1 in C minor, Op.33;13207
Medtner, Nikolai Karlovich;Piano Concerto No.2, Op.50;13208
Medtner, Nikolai Karlovich;Piano Concerto No. 3, Op. 60;13209
Medtner, Nikolai Karlovich;Quintet for piano, two violins, viola and cello in C major, Op.posth.;13210
Medtner, Nikolai Karlovich;Piano Sonata in F minor Op.5;13211
Medtner, Nikolai Karlovich;Piano Sonata;13212
Medtner, Nikolai Karlovich;Sonata-skazka Op.25 No.1;13213
Medtner, Nikolai Karlovich;Sonata (Vcya p'esa v epicheskom dukhe) Op.25 No.2;13214
Medtner, Nikolai Karlovich;Piano Sonata in A Minor, Op.30;13215
Medtner, Nikolai Karlovich;Quatre morceaux Op.4;13216
Medtner, Nikolai Karlovich;Tri p'esy Op.31;13217
Medtner, Nikolai Karlovich;2 pieces, Op.58;13218
Medtner, Nikolai Karlovich;Sechs Gedichte von W. Goethe Op.18;13219
Medtner, Nikolai Karlovich;Drei Gedichte von H. Heine Op.12;13220
Medtner, Nikolai Karlovich;Tri stichotvoreniia Nittsshe Op.19;13221
Medtner, Nikolai Karlovich;Dve stichotvoreniia Nittsshe Op.19a;13222
Medtner, Nikolai Karlovich;Sem' stikhotvorenii A. Pushkina Op.29;13223
Medtner, Nikolai Karlovich;Shest' sichotvorenii A. Pushkina Op.32;13224
Medtner, Nikolai Karlovich;Dva stichotvoreniia Op.13;13225
Medtner, Nikolai Karlovich;Vocem' stikhotvorenii Op.24;13226
Medtner, Nikolai Karlovich;Sem' stikhotvorenii Op.28;13227
Medtner, Nikolai Karlovich;Shest' sichotvorenii Op.32;13228
Medtner, Nikolai Karlovich;Piat' stichotvorenii Op.37;13229
Medtner, Nikolai Karlovich;Chetyre stichotvoreniia Op.45;13230
Medtner, Nikolai Karlovich;Sieben Gedichte Op.46;13231
Medtner, Nikolai Karlovich;Tri romansa Op.3;13232
Medtner, Nikolai Karlovich;Romanticheskie ekskizy dlia iunoshestva Op.54;13233
Medtner, Nikolai Karlovich;Grozovaia sonata Op.53 No.2;13234
Medtner, Nikolai Karlovich;Romanticheskaia sonata Op.53 No.1;13235
Medtner, Nikolai Karlovich;Sonata-Ballada Op.27;13236
Medtner, Nikolai Karlovich;Sonata-Idilliia Op.56;13237
Medtner, Nikolai Karlovich;Sonata-Vokaliz s epigrafom &amp;quot;Sviashchennoe mesto&amp;quot; Op.41 No.1;13238
Medtner, Nikolai Karlovich;Sonaten-Triade, Op. 11;13239
Medtner, Nikolai Karlovich;Neun Lieder von W. Goethe, Op.6;13240
Medtner, Nikolai Karlovich;Zwölf Lieder von W. Goethe Op.15;13241
Medtner, Nikolai Karlovich;Sem' pesen Op.52;13242
Medtner, Nikolai Karlovich;Acht Lieder Op.61;13243
Medtner, Nikolai Karlovich;Siuita-Vokaliz Op.41 No.2;13244
Medtner, Nikolai Karlovich;Skazka d-moll;13245
Medtner, Nikolai Karlovich;Dve skazki Op.8;13246
Medtner, Nikolai Karlovich;Tri skazki Op.9;13247
Medtner, Nikolai Karlovich;Dve skazki Op.14;13248
Medtner, Nikolai Karlovich;Dve Skazki Op.20;13249
Medtner, Nikolai Karlovich;Chetyre skazki Op.26;13250
Medtner, Nikolai Karlovich;Chetyre skazki Op.34;13251
Medtner, Nikolai Karlovich;Chetyre skazki Op.35;13252
Medtner, Nikolai Karlovich;Tri skazki Op.42;13253
Medtner, Nikolai Karlovich;Dve skazki Op.48;13254
Medtner, Nikolai Karlovich;Shest' skazok Op.51;13255
Medtner, Nikolai Karlovich;Theme with Variations, Op. 55;13256
Medtner, Nikolai Karlovich;Sonata No.1 for Violin and Piano in B minor Op.21;13257
Medtner, Nikolai Karlovich;Violin Sonata No.2, Op.44;13258
Medtner, Nikolai Karlovich;Violin Sonata No.3, Op.57;13259
Medtner, Nikolai Karlovich;	Piano Concerto No.4;16192
Medtner, Nikolai Karlovich;Sonata-Vokaliz s epigrafom &amp;quot;Sviashchennoe mesto&amp;quot; Op.41 No.1;28593
Meerts, Lambert Joseph;Etudes de Rhythme;13260
Meerts, Lambert Joseph;6 Fantaisie Caracteristiques;28594
Meglio, Vincenzo de;Andante e allegro;13261
Meglio, Vincenzo de;Piano Trio, Op.140;13262
Mehlhart, Anton;Die Echt'n;13263
Méhul, Etienne Nicolas;Ariodant;13264
Méhul, Etienne Nicolas;Gavotte for Cello and Piano;13265
Méhul, Etienne Nicolas;Joseph;13266
Méhul, Etienne Nicolas;3 Piano Sonatas, Op.1;13267
Méhul, Etienne Nicolas;3 Piano Sonatas, Op.2;13268
Méhul, Etienne Nicolas;Une Folie, Opera Comique;13269
Méhul, Etienne Nicolas;Chasse du Jeune Henry;28595
Meier, Georg;Meier - Nir nix ubahud'lmn and Lammerstraat-Leed;13270
Meier, Georg;Nussdorfer Gitarristen Marsch;13271
Meisler, Georg Friedrich;6 Harpsichord Sonatas;13272
Mel, Rinaldo del;Madrigali di Rinaldo del Melle, gentilhumo fiamengo, a sei voci : Novamente composti &amp;amp; dati im luce;13273
Melartin, Erkki;Intermezzi, Op.16;13274
Melartin, Erkki;Juhlamarssi;13275
Melartin, Erkki;5 Songs, Op.69;13276
Melartin, Erkki;Symphony No.6, Op 100;13277
Melartin, Erkki;Lyric Pieces;28596
Melartin, Erkki;Noli me tangere;28597
Melartin, Erkki;Piano Pieces;28598
Melartin, Erkki;Preludes, Op.85;28599
Melcer-Szczawiński, Henryk;Piano Concerto No.2;13278
Melcer-Szczawiński, Henryk;Stary Kapral;13279
Melkikh, Dmitrii Mikheevich;Sonate-Nocturne, Op.14;13280
Melkikh, Dmitrii Mikheevich;Sonate-Nocturne, Op.10;28600
Mendelssohn, Arnold;Cello Sonata, Op.70;13281
Mendelssohn, Arnold;String Quartet, Op.67;13282
Mendelssohn, Arnold;Student Cello Concerto, Op.213;13283
Mendelssohn, Arnold;Trio, Op.76;13284
Mendelssohn, Arnold;Violin Sonata, Op.71;13285
Mendelssohn, Arnold;Albumblatt;28601
Mendelssohn, Arnold;Herr, sei uns gnädig;28602
Mendelssohn, Arnold;Oster-Motette ;28603
Mendelssohn, Felix;Allegro brillant, Op.92;13286
Mendelssohn, Felix;An die Künstler, Op.68;13287
Mendelssohn, Felix;Andante Cantabile e Presto Agitato, WoO 6;13288
Mendelssohn, Felix;Andante Cantabile e Presto Agitato, WoO 19;13289
Mendelssohn, Felix;Variations, Op.82;13290
Mendelssohn, Felix;Andante und Variationen, Op.83a;13291
Mendelssohn, Felix;Antigone, Op.55;13292
Mendelssohn, Felix;Musik zu Athalia von Racine für Chor und Orchester, Op.74;13293
Mendelssohn, Felix;Der Blumenkranz, WoO 7;13294
Mendelssohn, Felix;Capriccio Brillant, Op.22;13295
Mendelssohn, Felix;Capriccio in F{{sharp}} minor, Op.5;13296
Mendelssohn, Felix;Capriccio, Op.118;13297
Mendelssohn, Felix;3 Caprices, Op.16;13298
Mendelssohn, Felix;3 Caprices, Op.33;13299
Mendelssohn, Felix;Cello Sonata No.1, Op.45;13300
Mendelssohn, Felix;Cello Sonata No.2, Op.58;13301
Mendelssohn, Felix;7 Piano Pieces, Op.7;13302
Mendelssohn, Felix;Christus, Op.97;13303
Mendelssohn, Felix;Compositions for Pianoforte Solo;13304
Mendelssohn, Felix;Concert Piece No.1, Op.113;13305
Mendelssohn, Felix;Concert Piece No.2, Op.114;13306
Mendelssohn, Felix;Concert-Arie, Op.94;13307
Mendelssohn, Felix;Duo concertant, WoO 25;13308
Mendelssohn, Felix;Ehre sei Gott in der Höhe, WoO 26;13309
Mendelssohn, Felix;Elijah, Op.70;13310
Mendelssohn, Felix;Ersatz für Unbestand, WoO 8;13311
Mendelssohn, Felix;Die erste Walpurgisnacht, Op.60;13312
Mendelssohn, Felix;3 Etudes;13313
Mendelssohn, Felix;Fantasy on 'The Last Rose of Summer', Op.15;13314
Mendelssohn, Felix;Festgesang, WoO 9;13315
Mendelssohn, Felix;Feuille d'album, Op.117;13316
Mendelssohn, Felix; 3 Folk Songs, WoO 11  ;13317
Mendelssohn, Felix;Frohsinn;13318
Mendelssohn, Felix;Funeral March, Op. 103;13319
Mendelssohn, Felix;Gesang hinter der Scene;13320
Mendelssohn, Felix;Gondellied for Piano, WoO 10;13321
Mendelssohn, Felix;The Hebrides, Op.26;13322
Mendelssohn, Felix;Heilig, WoO 27;13323
Mendelssohn, Felix;Heimkehr aus der Fremde, Op.89;13324
Mendelssohn, Felix;Die Hochzeit des Camacho, Op.10;13325
Mendelssohn, Felix;Hymne for alto, chor and orchestra, Op.96;13326
Mendelssohn, Felix;Hymn, WoO.15;13327
Mendelssohn, Felix;6 Kinderstücke, Op.72;13328
Mendelssohn, Felix;Kirchenmusik, Op.23;13329
Mendelssohn, Felix;Kyrie, WoO 24;13330
Mendelssohn, Felix;Lauda Sion;13331
Mendelssohn, Felix;Lied ohne Worte for Cello and Piano, Op.109;13332
Mendelssohn, Felix;6 Lieder im Freien zu singen, Op.59;13333
Mendelssohn, Felix;6 Lieder, Op.41;13334
Mendelssohn, Felix;6 Lieder, Op.48;13335
Mendelssohn, Felix;6 Lieder, Op.50;13336
Mendelssohn, Felix;3 Lieder, Op.77;13337
Mendelssohn, Felix;6 Lieder, Op.88;13338
Mendelssohn, Felix;4 Lieder, Op.100;13339
Mendelssohn, Felix;Loreley, Op.98;13340
Mendelssohn, Felix;Des Mädchens Klage, WoO 23;13341
Mendelssohn, Felix;Marsch für Orchester, Op.108;13342
Mendelssohn, Felix;Overture: Meerestille und glückliche Fahrt, Op.27;13343
Mendelssohn, Felix;A Midsummer Night's Dream, Op.61;13344
Mendelssohn, Felix;6 Motets, Op.79;13345
Mendelssohn, Felix;3 Motetten, Op.39;13346
Mendelssohn, Felix;3 Motetten, Op.69;13347
Mendelssohn, Felix;Nachtgesang, WoO 21;13348
Mendelssohn, Felix;''Oedipus in Kolonos'';13349
Mendelssohn, Felix;Overture für Harmoniemusik, Op.24;13350
Mendelssohn, Felix;Overture to a Midsummer Night's Dream, Op. 21;13351
Mendelssohn, Felix;Overture zum Märchen von der schönen Melusine, Op.32;13352
Mendelssohn, Felix;Paulus, Op.36;13353
Mendelssohn, Felix;Perpetuum Mobile, Op.119;13354
Mendelssohn, Felix;Phantasie;13355
Mendelssohn, Felix;Piano Concerto No 1 in G Minor;13356
Mendelssohn, Felix;Piano Concerto No.2, Op.40;13357
Mendelssohn, Felix;Piano Quartet No.1 in C minor, Op.1;13358
Mendelssohn, Felix;Piano Quartet No.2 in F minor, Op.2;13359
Mendelssohn, Felix;Piano Quartet No. 3 in B minor, Op. 3;13360
Mendelssohn, Felix;Piano Sextet in D, Op.110;13361
Mendelssohn, Felix;Piano Sonata, Op.6;13362
Mendelssohn, Felix;Piano Sonata No.2, Op.105;13363
Mendelssohn, Felix;Piano Sonata No.3, Op.106;13364
Mendelssohn, Felix;Piano Trio No.1 Op.49;13365
Mendelssohn, Felix;Piano Trio No.2, Op.66;13366
Mendelssohn, Felix;4 Pieces for String Quartet, Op.81;13367
Mendelssohn, Felix;Prelude and Fugue, WoO 13;13368
Mendelssohn, Felix;6 Preludes and Fugues, Op.35;13369
Mendelssohn, Felix;Three preludes and fugues;13370
Mendelssohn, Felix;3 Preludes, Op.104a;13371
Mendelssohn, Felix;Psalm 2, Op.78 No.1;13372
Mendelssohn, Felix;Psalm 22, Op.78 No.3;13373
Mendelssohn, Felix;Psalm 42 (As the Hart Pants);13374
Mendelssohn, Felix;Psalm 43, Op.78 No.2;13375
Mendelssohn, Felix;Psalm XCV, Op.46;13376
Mendelssohn, Felix;Psalm 98, Op.91;13377
Mendelssohn, Felix;Psalm 100;13378
Mendelssohn, Felix;Psalm 114, Op.51;13379
Mendelssohn, Felix;Psalm 115, Op.31;13380
Mendelssohn, Felix;Responsorium et Hymnus, Op.121;13381
Mendelssohn, Felix;2 Romances, WoO 4;13382
Mendelssohn, Felix;Rondo brillant;13383
Mendelssohn, Felix;Rondo Capriccioso, Op.14;13384
Mendelssohn, Felix;Ruy Blas Overture, Op.95;13385
Mendelssohn, Felix;2 Sacred Choruses, Op.115;13386
Mendelssohn, Felix;An Anthem;13387
Mendelssohn, Felix;Scherzo a Capriccio;13388
Mendelssohn, Felix;Scherzo, WoO 2;13389
Mendelssohn, Felix;Song, Seemans Scheidelied, WoO 20;13390
Mendelssohn, Felix;Serenade and Allegro giocoso, Op.43;13391
Mendelssohn, Felix;6 Sonatas for Organ;13392
Mendelssohn, Felix;Songs Without Words, complete;13393
Mendelssohn, Felix;Songs Without Words Op.19b;13394
Mendelssohn, Felix;Songs Without Words Op.30;13395
Mendelssohn, Felix;Songs Without Words Op.38;13396
Mendelssohn, Felix;Songs Without Words Op.53;13397
Mendelssohn, Felix;Songs Without Words Op.62;13398
Mendelssohn, Felix;Songs Without Words Op.67;13399
Mendelssohn, Felix;Songs Without Words Op.85;13400
Mendelssohn, Felix;Songs Without Words Op.102;13401
Mendelssohn, Felix; 6 Songs for 2 Voices and Piano, Op.63;13402
Mendelssohn, Felix;4 Songs for 4 male Voices, Op.75;13403
Mendelssohn, Felix;4 Songs for 4 male voices, Op.76;13404
Mendelssohn, Felix;4 Songs for 4 Male Voices, Op.120;13405
Mendelssohn, Felix;12 Gesänge, Op.8;13406
Mendelssohn, Felix;12 Songs, Op.9;13407
Mendelssohn, Felix;6 Songs, Op.19;13408
Mendelssohn, Felix;6 Songs, Op.34;13409
Mendelssohn, Felix;6 Songs, Op.47;13410
Mendelssohn, Felix;6 Songs, Op.57;13411
Mendelssohn, Felix;6 Songs, Op.71;13412
Mendelssohn, Felix;3 Songs, Op.84;13413
Mendelssohn, Felix;6 Songs, Op.86;13414
Mendelssohn, Felix;6 Songs, Op.99;13415
Mendelssohn, Felix;2 Songs, Op.112;13416
Mendelssohn, Felix;2 Songs, WoO 17;13417
Mendelssohn, Felix;2 Songs, WoO 18;13418
Mendelssohn, Felix;Die Stiftungsfeier, WoO 22;13419
Mendelssohn, Felix;Octet for Strings in E{{flat}}, Op.20;13420
Mendelssohn, Felix;String Quartet No.1, Op.12;13421
Mendelssohn, Felix;String Quartet No.2, Op.13;13422
Mendelssohn, Felix;String Quartet No.3, Op.44 No.1;13423
Mendelssohn, Felix;String Quartet No.4, Op.44 No.2;13424
Mendelssohn, Felix;String Quartet No.5, Op.44 No.3;13425
Mendelssohn, Felix;String Quartet No.6, Op.80;13426
Mendelssohn, Felix;String Quintet No.1, Op.18;13427
Mendelssohn, Felix;String Quintet No.2, Op.87;13428
Mendelssohn, Felix;Symphony No.1, Op.11;13429
Mendelssohn, Felix;Symphony No.2 in B{{flat}} major;13430
Mendelssohn, Felix;Symphony No.3, Op.56;13431
Mendelssohn, Felix;Symphony No.4, Op.90;13432
Mendelssohn, Felix;Symphony No.5, Op.107;13433
Mendelssohn, Felix;Te Deum, WoO 29;13434
Mendelssohn, Felix;Trauergesang, Op.116;13435
Mendelssohn, Felix;Trumpet Overture, Op.101;13436
Mendelssohn, Felix;Tu es Petrus, Op.111;13437
Mendelssohn, Felix;Etude;13438
Mendelssohn, Felix;Variations concertantes, Op.17;13439
Mendelssohn, Felix;Variations Sérieuses, Op.54;13440
Mendelssohn, Felix;Variations, Op.83;13442
Mendelssohn, Felix;Da nobis pacem, Domine;13443
Mendelssohn, Felix;Violin Concerto [No.2];13444
Mendelssohn, Felix;Violin Sonata in F minor, Op.4;13445
Mendelssohn, Felix;Song, Warnung vor dem Rhein, WoO 16;13447
Mendelssohn, Felix;''Zum Abendsegen'', Vocal-Chor für Sopran, Alt, Tenor und Bass;13448
Mendelssohn, Felix;concerto for violin, piano and strings;24485
Mendelssohn, Felix;Mélodies Choises;24486
Mendelssohn, Felix;Feuille d'album, Op.117;28604
Mendelssohn, Felix;Musik zu Athalia von Racine für Chor und Orchester, Op.74;28605
Mendelssohn, Felix;7 Piano Pieces, Op.7;28606
Mendelssohn, Felix; 6 Songs for 2 Voices and Piano, Op.63;28607
Mendelssohn, Felix;Duo concertant, WoO 25;28608
Mendelssohn, Felix;Etude;28609
Mendelssohn, Felix;Fantasy on 'The Last Rose of Summer', Op.15;28610
Mendelssohn, Felix;3 Caprices, Op.16;28611
Mendelssohn, Felix;2 Sacred Choruses, Op.115;28612
Mendelssohn, Felix;An Anthem;28613
Mendelssohn, Felix;12 Gesänge, Op.8;28614
Mendelssohn, Felix;6 Songs, Op.19;28615
Mendelssohn, Felix;6 Songs, Op.34;28616
Mendelssohn, Felix;6 Songs, Op.47;28617
Mendelssohn, Felix;6 Songs, Op.86;28618
Mendelssohn, Felix;6 Songs, Op.99;28619
Mendelssohn, Felix;Gondellied for Piano, WoO 10;28620
Mendelssohn, Felix;Hear my prayer;28621
Mendelssohn, Felix;Hymne for alto, chor and orchestra, Op.96;28622
Mendelssohn, Felix;Infelice;28623
Mendelssohn, Felix;Concert Piece No.1, Op.113;28624
Mendelssohn, Felix;Concert Piece No.2, Op.114;28625
Mendelssohn, Felix;Lied ohne Worte for Cello and Piano, Op.109;28626
Mendelssohn, Felix;Lieder im Freien zu singen;28627
Mendelssohn, Felix;6 Lieder im Freien zu singen;28628
Mendelssohn, Felix;Songs Without Words Op.19b;28629
Mendelssohn, Felix;Songs Without Words Op.30;28630
Mendelssohn, Felix;Songs Without Words Op.38;28631
Mendelssohn, Felix;Songs Without Words Op.53;28632
Mendelssohn, Felix;Songs Without Words Op.62;28633
Mendelssohn, Felix;Songs Without Words Op.67;28634
Mendelssohn, Felix;Songs Without Words Op.85;28635
Mendelssohn, Felix;Songs Without Words Op.102;28636
Mendelssohn, Felix;12 Lieder, Op.9;28637
Mendelssohn, Felix;6 Songs, Op.57;28638
Mendelssohn, Felix;6 Songs, Op.71;28639
Mendelssohn, Felix;4 Songs for 4 male Voices, Op.75;28640
Mendelssohn, Felix;4 Songs for 4 male voices, Op.76;28641
Mendelssohn, Felix;3 Songs, Op.84;28642
Mendelssohn, Felix;4 Songs for 4 Male Voices, Op.120;28643
Mendelssohn, Felix;''Zum Abendsegen'', Vocal-Chor für Sopran, Alt, Tenor und Bass;28644
Mendelssohn, Felix;Loreley, Op.98;28645
Mendelssohn, Felix;Marsch für Orchester, Op.108;28646
Mendelssohn, Felix;Overture zum Märchen von der schönen Melusine, Op.32;28647
Mendelssohn, Felix;Mélodies Choises;28648
Mendelssohn, Felix;A Midsummer Night's Dream, Op.61;28649
Mendelssohn, Felix;Overture to a Midsummer Night's Dream, Op.21;28650
Mendelssohn, Felix;3 Motetten, Op.39;28651
Mendelssohn, Felix;3 Motetten, Op.69;28652
Mendelssohn, Felix;Musik zum Festspiel „Was wir bringen“;28653
Mendelssohn, Felix;''Oedipus in Kolonos'';28654
Mendelssohn, Felix;6 Sonatas for Organ;28655
Mendelssohn, Felix;Overture für Harmoniemusik, Op.24;28656
Mendelssohn, Felix;Psalm 42 (As the Hart Pants);28657
Mendelssohn, Felix;3 Psalms;28658
Mendelssohn, Felix;Ruy Blas Overture, Op.95;28659
Mendelssohn, Felix;Serenade and Allegro giocoso, Op.43;28660
Mendelssohn, Felix;Da nobis pacem, Domine;28661
Mendelssohn, Felix;Violin Sonata in F major, MWV Q 7;28662
Mendizábal, Manuel;El eco;13449
Mengozzi, Bernardo;L'Italiana in Londra;13450
Menta, Francesco;Madrigali a quattro voci, di Francesco Menta Nuouamente da lui composti, &amp;amp; dati in luce. - In Roma per Antonio Barrè 1560.;13451
Menter, Sophie;Consolation, Op.10;13452
Menter, Sophie;Etude in Sixths, Op.8;13453
Menter, Sophie;Etude, Op.9;13454
Menter, Sophie;Hungarian Gypsy Melodies;13455
Menter, Sophie;Mazurka, Op.6;13456
Menter, Sophie;Romance, Op.5;13457
Menter, Sophie;Tarantella, Op.4;13458
Mercadante, Saverio;Il Giuramento;13459
Mercadante, Saverio;3 Serenades for 3 Flutes;13460
Mercadante, Saverio;Il Sogno;13461
Mercadante, Saverio;Il Zeffiro;13462
Mercadante, Saverio;Flute Concerto in E minor;24487
Mercadante, Saverio;Gabriela di Vergy;28663
Mercadante, Saverio;I briganti;28664
Mercy-Argenteau, Louise de;César Cui: esquisse critique;13463
Méreaux, Jean-Amédée Lefroid de;Ballade, Op.60;13464
Méreaux, Jean-Amédée Lefroid de;Etudes, Op.63;13465
Méreaux, Jean-Amédée Lefroid de;Grande Fantaisie Sur une Mazurka de F. Chopin, Op.45;13466
Méreaux, Jean-Amédée Lefroid de;Pavane Variée, Op. 54;13467
Merighi, Vincenzo;Concertino for Cello (or Viola) and Piano;13468
Merighi, Vincenzo;Divertimento for Cello and String Quartet;13469
Merikanto, Oskar;Suomalaisia kansanlauluja 1;13470
Merikanto, Oskar;Suomalaisia kansanlauluja 4;13471
Merikanto, Oskar;Suomalaisia kansanlauluja 5;13472
Merikanto, Oskar;Passacaglia, Op.80;13473
Merikanto, Oskar;Kesäillan valssi;13474
Merikanto, Oskar;Gubben Noak;13475
Merikanto, Oskar;Valse lente, Op.33;13476
Merikanto, Oskar;Piano Pieces;28665
Merkel, Gustav Adolf;Adagio im freien Styl, Op. 35;13477
Merkel, Gustav Adolf;Adagio, Op.51;13478
Merkel, Gustav Adolf;Zwei Andante für Organ, Op.122;13479
Merkel, Gustav Adolf;Barcarole, Op. 63;13480
Merkel, Gustav Adolf;Choral-Studien Op.116;13481
Merkel, Gustav Adolf;Choralvorspiel 'Schmücke dich, o liebe Seele';13482
Merkel, Gustav Adolf;Organ Sonata No.1, Op.30;13483
Merkel, Gustav Adolf;Organ Sonata No.2, Op.42;13484
Merkel, Gustav Adolf;Organ Sonata No. 3, Op.80;13485
Merkel, Gustav Adolf;Organ Sonata No.4, Op.115;13486
Merkel, Gustav Adolf;Organ Sonata No.5, Op.118;13487
Merkel, Gustav Adolf;Organ Sonata No.6, Op.137;13488
Merkel, Gustav Adolf;Organ Sonata No.7, Op.140;13489
Merkel, Gustav Adolf;Organ Sonata No. 8, Op.178;13490
Merkel, Gustav Adolf;Organ Sonata No. 9, Op.183;13491
Merkel, Gustav Adolf;6 Organ Trios, Op. 100;13492
Merkel, Gustav Adolf;Postlude, Op.134 No.6;13493
Merkel, Gustav Adolf;Schmetterling, Op.81 No.4;13494
